id,authentic_path,manipulated_path,manipulation_type,suspicious_region,name,surname,given_names,dob,issue,expiry,doc_no,nationality,sex,split
SD_00125,authentic/SD_00125_authentic.jpg,manipulated/SD_00125_clone.jpg,clone,"[430, 270, 580, 305]",Vivaan Verma,Verma,Vivaan,20020427,2022-12-19,2032-10-20,Y5342836,GBR,F,train
SD_00126,authentic/SD_00126_authentic.jpg,manipulated/SD_00126_compression.jpg,compression,"[0, 0, 700, 455]",Vivaan Iyer,Iyer,Vivaan,19811114,2020-09-16,2025-06-21,V6856624,CAN,M,train
SD_00127,authentic/SD_00127_authentic.jpg,manipulated/SD_00127_mixed.jpg,mixed,"[45, 100, 650, 250]",Tara Mehta,Mehta,Tara,19841205,2014-08-02,2024-07-18,Q2634351,CAN,F,test
SD_00128,authentic/SD_00128_authentic.jpg,manipulated/SD_00128_text_change.jpg,text_change,"[205, 150, 650, 173]",Aditya Iyer,Iyer,Aditya,19820513,2010-11-20,2015-02-07,Z9837354,IND,M,validation
SD_00129,authentic/SD_00129_authentic.jpg,manipulated/SD_00129_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ishaan Bose,Bose,Ishaan,19770808,2021-12-20,2026-07-08,R5467854,GBR,F,train
SD_00130,authentic/SD_00130_authentic.jpg,manipulated/SD_00130_number_change.jpg,number_change,"[205, 188, 650, 211]",Tara Kapoor,Kapoor,Tara,19761216,2022-06-07,2032-06-14,B9320489,AUS,F,train
SD_00131,authentic/SD_00131_authentic.jpg,manipulated/SD_00131_date_change.jpg,date_change,"[205, 264, 650, 287]",Aadhya Verma,Verma,Aadhya,19820413,2015-10-27,2020-08-18,U5477725,USA,M,validation
SD_00132,authentic/SD_00132_authentic.jpg,manipulated/SD_00132_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Rohan Iyer,Iyer,Rohan,19730127,2018-02-27,2023-01-14,E3120387,GBR,M,train
SD_00133,authentic/SD_00133_authentic.jpg,manipulated/SD_00133_clone.jpg,clone,"[430, 270, 580, 305]",Tara Kulkarni,Kulkarni,Tara,20010118,2019-09-14,2024-01-17,X4840862,IND,M,train
SD_00134,authentic/SD_00134_authentic.jpg,manipulated/SD_00134_compression.jpg,compression,"[0, 0, 700, 455]",Kabir Mehta,Mehta,Kabir,19820909,2019-06-09,2029-02-12,M7933410,IND,F,train
SD_00135,authentic/SD_00135_authentic.jpg,manipulated/SD_00135_mixed.jpg,mixed,"[45, 100, 650, 250]",Meera Joshi,Joshi,Meera,20001101,2018-12-06,2023-08-28,N5918033,SGP,F,validation
SD_00136,authentic/SD_00136_authentic.jpg,manipulated/SD_00136_text_change.jpg,text_change,"[205, 150, 650, 173]",Anaya Sharma,Sharma,Anaya,19740518,2020-10-22,2025-03-28,K0392614,USA,M,train
SD_00137,authentic/SD_00137_authentic.jpg,manipulated/SD_00137_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Meera Kulkarni,Kulkarni,Meera,20040725,2023-12-05,2028-09-24,L0163159,AUS,F,train
SD_00138,authentic/SD_00138_authentic.jpg,manipulated/SD_00138_number_change.jpg,number_change,"[205, 188, 650, 211]",Diya Sharma,Sharma,Diya,19870816,2022-04-12,2032-07-06,V9619431,IND,F,train
SD_00139,authentic/SD_00139_authentic.jpg,manipulated/SD_00139_date_change.jpg,date_change,"[205, 264, 650, 287]",Kabir Joshi,Joshi,Kabir,19790711,2021-06-04,2026-01-10,O5412126,CAN,F,train
SD_00140,authentic/SD_00140_authentic.jpg,manipulated/SD_00140_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Aditya Nair,Nair,Aditya,19751026,2019-06-28,2029-01-10,N6183982,SGP,F,train
SD_00141,authentic/SD_00141_authentic.jpg,manipulated/SD_00141_clone.jpg,clone,"[430, 270, 580, 305]",Rohan Verma,Verma,Rohan,19870516,2014-03-03,2019-07-09,N4715437,AUS,M,validation
SD_00142,authentic/SD_00142_authentic.jpg,manipulated/SD_00142_compression.jpg,compression,"[0, 0, 700, 455]",Sara Patel,Patel,Sara,19780113,2014-06-27,2024-06-15,K6924593,CAN,F,test
SD_00143,authentic/SD_00143_authentic.jpg,manipulated/SD_00143_mixed.jpg,mixed,"[45, 100, 650, 250]",Rohan Joshi,Joshi,Rohan,19901223,2014-11-16,2019-06-13,I6519398,USA,M,train
SD_00144,authentic/SD_00144_authentic.jpg,manipulated/SD_00144_text_change.jpg,text_change,"[205, 150, 650, 173]",Sara Bose,Bose,Sara,19830527,2017-12-03,2027-11-16,E4342661,CAN,F,train
SD_00145,authentic/SD_00145_authentic.jpg,manipulated/SD_00145_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Meera Iyer,Iyer,Meera,20020902,2023-06-23,2028-02-25,H5290965,CAN,M,train
SD_00146,authentic/SD_00146_authentic.jpg,manipulated/SD_00146_number_change.jpg,number_change,"[205, 188, 650, 211]",Aarav Patel,Patel,Aarav,19860924,2013-09-18,2018-08-12,M7982507,IND,F,test
SD_00147,authentic/SD_00147_authentic.jpg,manipulated/SD_00147_date_change.jpg,date_change,"[205, 264, 650, 287]",Kiara Patel,Patel,Kiara,19771205,2023-06-10,2033-08-26,G8757177,GBR,M,train
SD_00148,authentic/SD_00148_authentic.jpg,manipulated/SD_00148_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Arjun Sharma,Sharma,Arjun,19910222,2020-03-24,2025-09-06,R2586736,SGP,M,train
SD_00149,authentic/SD_00149_authentic.jpg,manipulated/SD_00149_clone.jpg,clone,"[430, 270, 580, 305]",Rohan Kulkarni,Kulkarni,Rohan,19970124,2021-10-07,2031-10-14,M0334191,AUS,M,train
SD_00150,authentic/SD_00150_authentic.jpg,manipulated/SD_00150_compression.jpg,compression,"[0, 0, 700, 455]",Ira Nair,Nair,Ira,19820209,2017-11-28,2027-09-21,K9696915,GBR,F,train
SD_00151,authentic/SD_00151_authentic.jpg,manipulated/SD_00151_mixed.jpg,mixed,"[45, 100, 650, 250]",Rohan Malhotra,Malhotra,Rohan,19891019,2024-02-22,2029-06-04,H4125286,CAN,M,train
SD_00152,authentic/SD_00152_authentic.jpg,manipulated/SD_00152_text_change.jpg,text_change,"[205, 150, 650, 173]",Meera Joshi,Joshi,Meera,19811118,2017-12-21,2022-09-06,P4225790,GBR,M,train
SD_00153,authentic/SD_00153_authentic.jpg,manipulated/SD_00153_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Tara Verma,Verma,Tara,19820718,2023-09-21,2033-07-22,P6772190,USA,F,train
SD_00154,authentic/SD_00154_authentic.jpg,manipulated/SD_00154_number_change.jpg,number_change,"[205, 188, 650, 211]",Vivaan Rao,Rao,Vivaan,19840506,2018-08-19,2028-09-17,D9148580,SGP,F,train
SD_00155,authentic/SD_00155_authentic.jpg,manipulated/SD_00155_date_change.jpg,date_change,"[205, 264, 650, 287]",Ishaan Joshi,Joshi,Ishaan,19761125,2021-04-10,2026-08-09,L1713395,SGP,F,train
SD_00156,authentic/SD_00156_authentic.jpg,manipulated/SD_00156_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kabir Singh,Singh,Kabir,19830426,2023-01-19,2033-09-09,T8254494,AUS,M,validation
SD_00157,authentic/SD_00157_authentic.jpg,manipulated/SD_00157_clone.jpg,clone,"[430, 270, 580, 305]",Kabir Singh,Singh,Kabir,19960528,2014-11-05,2019-04-05,W5367294,SGP,F,train
SD_00158,authentic/SD_00158_authentic.jpg,manipulated/SD_00158_compression.jpg,compression,"[0, 0, 700, 455]",Meera Kapoor,Kapoor,Meera,19740213,2020-09-24,2030-12-12,O7590175,IND,F,train
SD_00159,authentic/SD_00159_authentic.jpg,manipulated/SD_00159_mixed.jpg,mixed,"[45, 100, 650, 250]",Ishaan Joshi,Joshi,Ishaan,19830511,2017-05-11,2022-10-28,P5001701,USA,F,test
SD_00160,authentic/SD_00160_authentic.jpg,manipulated/SD_00160_text_change.jpg,text_change,"[205, 150, 650, 173]",Sara Sharma,Sharma,Sara,19971205,2018-11-10,2023-05-03,U5415206,SGP,F,train
SD_00161,authentic/SD_00161_authentic.jpg,manipulated/SD_00161_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Neel Joshi,Joshi,Neel,19750201,2021-04-16,2026-03-19,H8700516,SGP,M,validation
SD_00162,authentic/SD_00162_authentic.jpg,manipulated/SD_00162_number_change.jpg,number_change,"[205, 188, 650, 211]",Tara Patel,Patel,Tara,19840224,2016-02-04,2026-06-10,E6221890,AUS,M,train
SD_00163,authentic/SD_00163_authentic.jpg,manipulated/SD_00163_date_change.jpg,date_change,"[205, 264, 650, 287]",Sara Nair,Nair,Sara,19831205,2020-07-20,2030-04-03,D2196565,USA,M,test
SD_00164,authentic/SD_00164_authentic.jpg,manipulated/SD_00164_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Neel Iyer,Iyer,Neel,19881201,2022-11-10,2027-09-20,Q3640376,IND,M,train
SD_00165,authentic/SD_00165_authentic.jpg,manipulated/SD_00165_clone.jpg,clone,"[430, 270, 580, 305]",Tara Kulkarni,Kulkarni,Tara,19740112,2018-06-05,2028-10-14,L8271091,IND,F,validation
SD_00166,authentic/SD_00166_authentic.jpg,manipulated/SD_00166_compression.jpg,compression,"[0, 0, 700, 455]",Ishaan Sharma,Sharma,Ishaan,19730717,2022-05-21,2032-07-23,M1889241,GBR,M,test
SD_00167,authentic/SD_00167_authentic.jpg,manipulated/SD_00167_mixed.jpg,mixed,"[45, 100, 650, 250]",Ishaan Singh,Singh,Ishaan,19790613,2018-10-21,2023-05-23,N3031617,AUS,M,test
SD_00168,authentic/SD_00168_authentic.jpg,manipulated/SD_00168_text_change.jpg,text_change,"[205, 150, 650, 173]",Aadhya Kulkarni,Kulkarni,Aadhya,19810123,2011-03-23,2016-03-16,L8842524,SGP,M,train
SD_00169,authentic/SD_00169_authentic.jpg,manipulated/SD_00169_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Aarav Nair,Nair,Aarav,19970903,2019-05-23,2024-08-15,Q5079252,GBR,M,validation
SD_00170,authentic/SD_00170_authentic.jpg,manipulated/SD_00170_number_change.jpg,number_change,"[205, 188, 650, 211]",Arjun Mehta,Mehta,Arjun,20020128,2020-01-08,2025-08-12,M2208635,USA,F,train
SD_00171,authentic/SD_00171_authentic.jpg,manipulated/SD_00171_date_change.jpg,date_change,"[205, 264, 650, 287]",Diya Rao,Rao,Diya,19740604,2019-09-22,2024-03-08,Z8061744,GBR,M,train
SD_00172,authentic/SD_00172_authentic.jpg,manipulated/SD_00172_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Aarav Nair,Nair,Aarav,19821026,2014-05-24,2019-08-12,S7383206,IND,M,train
SD_00173,authentic/SD_00173_authentic.jpg,manipulated/SD_00173_clone.jpg,clone,"[430, 270, 580, 305]",Ira Kulkarni,Kulkarni,Ira,19700125,2015-11-13,2025-02-07,Q3670241,IND,M,train
SD_00174,authentic/SD_00174_authentic.jpg,manipulated/SD_00174_compression.jpg,compression,"[0, 0, 700, 455]",Kiara Bose,Bose,Kiara,19931203,2018-10-04,2023-11-27,M1990623,GBR,F,train
SD_00175,authentic/SD_00175_authentic.jpg,manipulated/SD_00175_mixed.jpg,mixed,"[45, 100, 650, 250]",Diya Singh,Singh,Diya,19951211,2024-06-15,2034-04-03,G2912127,CAN,F,test
SD_00176,authentic/SD_00176_authentic.jpg,manipulated/SD_00176_text_change.jpg,text_change,"[205, 150, 650, 173]",Kiara Patel,Patel,Kiara,20040415,2023-05-15,2033-02-03,F4903521,SGP,M,train
SD_00177,authentic/SD_00177_authentic.jpg,manipulated/SD_00177_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ira Joshi,Joshi,Ira,20021110,2020-05-27,2025-01-13,O8831712,IND,M,train
SD_00178,authentic/SD_00178_authentic.jpg,manipulated/SD_00178_number_change.jpg,number_change,"[205, 188, 650, 211]",Vivaan Malhotra,Malhotra,Vivaan,19840427,2012-07-12,2017-10-19,I1013721,GBR,M,train
SD_00179,authentic/SD_00179_authentic.jpg,manipulated/SD_00179_date_change.jpg,date_change,"[205, 264, 650, 287]",Vivaan Kapoor,Kapoor,Vivaan,19731014,2012-12-13,2022-01-13,V6253244,CAN,M,train
SD_00180,authentic/SD_00180_authentic.jpg,manipulated/SD_00180_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Neel Kulkarni,Kulkarni,Neel,19880718,2017-08-02,2022-05-13,E6383806,SGP,F,train
SD_00181,authentic/SD_00181_authentic.jpg,manipulated/SD_00181_clone.jpg,clone,"[430, 270, 580, 305]",Tara Iyer,Iyer,Tara,20011017,2021-06-13,2031-03-01,K9304078,GBR,M,train
SD_00182,authentic/SD_00182_authentic.jpg,manipulated/SD_00182_compression.jpg,compression,"[0, 0, 700, 455]",Rohan Patel,Patel,Rohan,19850409,2020-09-27,2025-04-19,Z6522395,SGP,F,validation
SD_00183,authentic/SD_00183_authentic.jpg,manipulated/SD_00183_mixed.jpg,mixed,"[45, 100, 650, 250]",Aarav Bose,Bose,Aarav,19921005,2019-10-07,2029-09-10,F7010393,IND,F,train
SD_00184,authentic/SD_00184_authentic.jpg,manipulated/SD_00184_text_change.jpg,text_change,"[205, 150, 650, 173]",Aarav Nair,Nair,Aarav,19820311,2022-12-06,2032-01-01,E9218515,SGP,F,train
SD_00185,authentic/SD_00185_authentic.jpg,manipulated/SD_00185_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Arjun Nair,Nair,Arjun,19890306,2015-12-14,2025-11-11,F8953926,GBR,F,train
SD_00186,authentic/SD_00186_authentic.jpg,manipulated/SD_00186_number_change.jpg,number_change,"[205, 188, 650, 211]",Kabir Verma,Verma,Kabir,19701013,2021-10-02,2026-10-11,Z9391725,SGP,M,train
SD_00187,authentic/SD_00187_authentic.jpg,manipulated/SD_00187_date_change.jpg,date_change,"[205, 264, 650, 287]",Neel Nair,Nair,Neel,19901103,2012-12-22,2022-08-01,I3315410,IND,F,train
SD_00188,authentic/SD_00188_authentic.jpg,manipulated/SD_00188_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Rohan Joshi,Joshi,Rohan,20010618,2022-07-04,2032-10-21,Y3271040,GBR,F,train
SD_00189,authentic/SD_00189_authentic.jpg,manipulated/SD_00189_clone.jpg,clone,"[430, 270, 580, 305]",Arjun Patel,Patel,Arjun,19910706,2012-12-03,2017-06-20,T7062962,IND,M,train
SD_00190,authentic/SD_00190_authentic.jpg,manipulated/SD_00190_compression.jpg,compression,"[0, 0, 700, 455]",Diya Mehta,Mehta,Diya,19821218,2016-12-24,2026-11-10,J3106987,USA,M,train
SD_00191,authentic/SD_00191_authentic.jpg,manipulated/SD_00191_mixed.jpg,mixed,"[45, 100, 650, 250]",Ira Sharma,Sharma,Ira,19970527,2016-11-21,2026-04-04,A3241714,CAN,F,train
SD_00192,authentic/SD_00192_authentic.jpg,manipulated/SD_00192_text_change.jpg,text_change,"[205, 150, 650, 173]",Tara Kulkarni,Kulkarni,Tara,19861118,2011-07-06,2021-07-12,F7047743,GBR,M,train
SD_00193,authentic/SD_00193_authentic.jpg,manipulated/SD_00193_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Kabir Singh,Singh,Kabir,19761112,2011-09-14,2016-09-02,M8687937,GBR,M,train
SD_00194,authentic/SD_00194_authentic.jpg,manipulated/SD_00194_number_change.jpg,number_change,"[205, 188, 650, 211]",Meera Malhotra,Malhotra,Meera,19721017,2018-10-22,2023-02-25,O2233206,IND,F,validation
SD_00195,authentic/SD_00195_authentic.jpg,manipulated/SD_00195_date_change.jpg,date_change,"[205, 264, 650, 287]",Ishaan Malhotra,Malhotra,Ishaan,19791009,2023-06-24,2028-02-13,R6854870,SGP,F,train
SD_00196,authentic/SD_00196_authentic.jpg,manipulated/SD_00196_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kabir Verma,Verma,Kabir,19760219,2024-02-26,2034-09-12,N4679970,USA,F,test
SD_00197,authentic/SD_00197_authentic.jpg,manipulated/SD_00197_clone.jpg,clone,"[430, 270, 580, 305]",Meera Verma,Verma,Meera,19950711,2013-12-08,2018-12-16,I5054447,SGP,M,train
SD_00198,authentic/SD_00198_authentic.jpg,manipulated/SD_00198_compression.jpg,compression,"[0, 0, 700, 455]",Neel Verma,Verma,Neel,19890825,2021-06-09,2031-10-21,C3736785,IND,M,train
SD_00199,authentic/SD_00199_authentic.jpg,manipulated/SD_00199_mixed.jpg,mixed,"[45, 100, 650, 250]",Aditya Rao,Rao,Aditya,20020325,2023-09-19,2028-03-07,G0307053,GBR,F,train
SD_00200,authentic/SD_00200_authentic.jpg,manipulated/SD_00200_text_change.jpg,text_change,"[205, 150, 650, 173]",Sara Iyer,Iyer,Sara,19950222,2023-01-08,2033-08-20,O2798552,GBR,M,train
SD_00201,authentic/SD_00201_authentic.jpg,manipulated/SD_00201_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Aadhya Sharma,Sharma,Aadhya,19940328,2012-10-25,2017-04-21,H3468007,USA,M,train
SD_00202,authentic/SD_00202_authentic.jpg,manipulated/SD_00202_number_change.jpg,number_change,"[205, 188, 650, 211]",Aarav Mehta,Mehta,Aarav,19860523,2019-12-21,2029-07-13,L7437489,CAN,M,train
SD_00203,authentic/SD_00203_authentic.jpg,manipulated/SD_00203_date_change.jpg,date_change,"[205, 264, 650, 287]",Aarav Iyer,Iyer,Aarav,19931120,2019-10-10,2029-11-04,P1545444,USA,M,test
SD_00204,authentic/SD_00204_authentic.jpg,manipulated/SD_00204_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Vivaan Singh,Singh,Vivaan,19950622,2023-03-24,2028-11-16,J4666099,USA,F,train
SD_00205,authentic/SD_00205_authentic.jpg,manipulated/SD_00205_clone.jpg,clone,"[430, 270, 580, 305]",Neel Kulkarni,Kulkarni,Neel,20040822,2024-06-17,2034-03-27,V8241724,SGP,M,validation
SD_00206,authentic/SD_00206_authentic.jpg,manipulated/SD_00206_compression.jpg,compression,"[0, 0, 700, 455]",Diya Kulkarni,Kulkarni,Diya,19750608,2013-12-28,2023-07-26,K5494717,IND,M,train
SD_00207,authentic/SD_00207_authentic.jpg,manipulated/SD_00207_mixed.jpg,mixed,"[45, 100, 650, 250]",Tara Mehta,Mehta,Tara,20021113,2020-09-10,2030-01-28,E2356972,GBR,M,train
SD_00208,authentic/SD_00208_authentic.jpg,manipulated/SD_00208_text_change.jpg,text_change,"[205, 150, 650, 173]",Aditya Kapoor,Kapoor,Aditya,19910311,2020-11-02,2025-08-09,G2927129,CAN,F,train
SD_00209,authentic/SD_00209_authentic.jpg,manipulated/SD_00209_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Meera Joshi,Joshi,Meera,20000102,2021-09-07,2031-01-11,Y8300335,GBR,M,train
SD_00210,authentic/SD_00210_authentic.jpg,manipulated/SD_00210_number_change.jpg,number_change,"[205, 188, 650, 211]",Arjun Joshi,Joshi,Arjun,20020506,2024-02-27,2029-05-10,O8985625,CAN,F,train
SD_00211,authentic/SD_00211_authentic.jpg,manipulated/SD_00211_date_change.jpg,date_change,"[205, 264, 650, 287]",Ishaan Verma,Verma,Ishaan,19950408,2013-12-05,2018-12-01,S8215064,AUS,M,train
SD_00212,authentic/SD_00212_authentic.jpg,manipulated/SD_00212_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Arjun Kulkarni,Kulkarni,Arjun,19711204,2010-07-15,2020-02-18,I7230461,SGP,F,train
SD_00213,authentic/SD_00213_authentic.jpg,manipulated/SD_00213_clone.jpg,clone,"[430, 270, 580, 305]",Kabir Joshi,Joshi,Kabir,19761220,2018-02-10,2023-02-16,G9348356,GBR,M,train
SD_00214,authentic/SD_00214_authentic.jpg,manipulated/SD_00214_compression.jpg,compression,"[0, 0, 700, 455]",Vivaan Iyer,Iyer,Vivaan,20011216,2020-06-08,2025-01-22,C1972181,SGP,M,test
SD_00215,authentic/SD_00215_authentic.jpg,manipulated/SD_00215_mixed.jpg,mixed,"[45, 100, 650, 250]",Anaya Kulkarni,Kulkarni,Anaya,19840509,2017-08-02,2022-03-28,B4556110,IND,M,train
SD_00216,authentic/SD_00216_authentic.jpg,manipulated/SD_00216_text_change.jpg,text_change,"[205, 150, 650, 173]",Rohan Nair,Nair,Rohan,19920820,2024-05-24,2029-06-27,K2166746,SGP,F,test
SD_00217,authentic/SD_00217_authentic.jpg,manipulated/SD_00217_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Kiara Kulkarni,Kulkarni,Kiara,19800323,2011-12-02,2016-02-14,S7972965,AUS,M,test
SD_00218,authentic/SD_00218_authentic.jpg,manipulated/SD_00218_number_change.jpg,number_change,"[205, 188, 650, 211]",Kabir Kapoor,Kapoor,Kabir,20010715,2019-01-03,2029-11-11,A8993588,SGP,M,train
SD_00219,authentic/SD_00219_authentic.jpg,manipulated/SD_00219_date_change.jpg,date_change,"[205, 264, 650, 287]",Kiara Kulkarni,Kulkarni,Kiara,19850622,2017-11-21,2027-03-27,R9002877,USA,M,validation
SD_00220,authentic/SD_00220_authentic.jpg,manipulated/SD_00220_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Neel Nair,Nair,Neel,19870908,2010-09-21,2020-07-27,H1779717,CAN,F,test
SD_00221,authentic/SD_00221_authentic.jpg,manipulated/SD_00221_clone.jpg,clone,"[430, 270, 580, 305]",Arjun Kapoor,Kapoor,Arjun,19710714,2011-01-18,2016-02-26,T9488375,GBR,M,train
SD_00222,authentic/SD_00222_authentic.jpg,manipulated/SD_00222_compression.jpg,compression,"[0, 0, 700, 455]",Neel Malhotra,Malhotra,Neel,19990925,2022-10-20,2032-12-22,L7113055,SGP,F,train
SD_00223,authentic/SD_00223_authentic.jpg,manipulated/SD_00223_mixed.jpg,mixed,"[45, 100, 650, 250]",Ira Bose,Bose,Ira,19760316,2010-03-27,2020-02-09,T3316373,SGP,F,test
SD_00224,authentic/SD_00224_authentic.jpg,manipulated/SD_00224_text_change.jpg,text_change,"[205, 150, 650, 173]",Arjun Singh,Singh,Arjun,19961127,2014-11-19,2019-08-15,V9827080,AUS,F,test
SD_00225,authentic/SD_00225_authentic.jpg,manipulated/SD_00225_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Tara Iyer,Iyer,Tara,19811006,2021-12-27,2026-02-13,V9958669,SGP,M,test
SD_00226,authentic/SD_00226_authentic.jpg,manipulated/SD_00226_number_change.jpg,number_change,"[205, 188, 650, 211]",Anaya Joshi,Joshi,Anaya,19910826,2014-03-05,2024-10-23,X8485833,USA,F,train
SD_00227,authentic/SD_00227_authentic.jpg,manipulated/SD_00227_date_change.jpg,date_change,"[205, 264, 650, 287]",Ira Kulkarni,Kulkarni,Ira,19781106,2021-09-18,2031-12-04,Y5879968,GBR,F,train
SD_00228,authentic/SD_00228_authentic.jpg,manipulated/SD_00228_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Arjun Sharma,Sharma,Arjun,19940122,2014-01-07,2024-03-10,V4204380,GBR,F,test
SD_00229,authentic/SD_00229_authentic.jpg,manipulated/SD_00229_clone.jpg,clone,"[430, 270, 580, 305]",Arjun Desai,Desai,Arjun,19841118,2021-07-08,2031-12-22,B6665800,SGP,F,train
SD_00230,authentic/SD_00230_authentic.jpg,manipulated/SD_00230_compression.jpg,compression,"[0, 0, 700, 455]",Ishaan Desai,Desai,Ishaan,19981123,2019-12-21,2029-10-18,X9334721,USA,M,validation
SD_00231,authentic/SD_00231_authentic.jpg,manipulated/SD_00231_mixed.jpg,mixed,"[45, 100, 650, 250]",Arjun Joshi,Joshi,Arjun,19720518,2016-05-05,2021-10-28,I0572025,AUS,M,train
SD_00232,authentic/SD_00232_authentic.jpg,manipulated/SD_00232_text_change.jpg,text_change,"[205, 150, 650, 173]",Aadhya Kapoor,Kapoor,Aadhya,19921211,2011-09-08,2016-09-03,Z8268861,GBR,M,train
SD_00233,authentic/SD_00233_authentic.jpg,manipulated/SD_00233_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ishaan Kulkarni,Kulkarni,Ishaan,19910610,2015-04-25,2025-09-27,Y0157399,USA,M,test
SD_00234,authentic/SD_00234_authentic.jpg,manipulated/SD_00234_number_change.jpg,number_change,"[205, 188, 650, 211]",Diya Joshi,Joshi,Diya,19770518,2016-12-10,2021-09-27,Y5887704,SGP,M,test
SD_00235,authentic/SD_00235_authentic.jpg,manipulated/SD_00235_date_change.jpg,date_change,"[205, 264, 650, 287]",Diya Iyer,Iyer,Diya,19750325,2011-09-18,2016-11-03,G3613861,SGP,M,validation
SD_00236,authentic/SD_00236_authentic.jpg,manipulated/SD_00236_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Diya Sharma,Sharma,Diya,19750106,2011-05-18,2016-10-27,H4667665,IND,F,train
SD_00237,authentic/SD_00237_authentic.jpg,manipulated/SD_00237_clone.jpg,clone,"[430, 270, 580, 305]",Arjun Iyer,Iyer,Arjun,19701220,2020-02-25,2025-12-28,C5814491,GBR,F,train
SD_00238,authentic/SD_00238_authentic.jpg,manipulated/SD_00238_compression.jpg,compression,"[0, 0, 700, 455]",Meera Joshi,Joshi,Meera,19710318,2017-04-05,2027-09-10,U2450882,IND,M,test
